clean,noisy
92,92
7,7
81,27
38,38
90,90
93,0
21,21
33,33
18,18
40,40
49,49
41,41
87,42
48,48
31,88
55,55
13,13
81,30
83,83
17,17
58,58
47,49
8,8
96,33
92,75
73,3
44,44
81,9
61,61
53,53
91,91
49,30
74,74
12,12
14,95
37,29
94,94
43,30
89,89
45,45
1,21
3,50
48,48
13,36
2,2
67,7
74,7
7,54
23,23
32,52
80,80
56,56
19,19
40,35
54,54
59,59
35,18
18,99
49,42
21,21
91,91
11,58
56,56
70,12
17,17
37,98
41,80
46,13
75,7
0,44
30,30
67,67
84,84
21,83
90,90
99,99
44,99
3,3
83,83
96,9
74,74
84,3
90,90
66,30
27,27
9,9
8,8
99,47
56,56
33,24
23,23
72,72
91,49
60,32
14,14
45,33
1,1
44,50
77,12
21,21
37,37
69,69
62,62
15,4
71,71
52,36
13,47
8,8
16,68
18,93
97,27
67,67
92,25
33,13
43,52
1,21
35,12
42,96
9,9
58,70
25,9
8,38
34,34
13,13
13,33
75,11
34,92
27,83
62,62
34,34
4,84
54,54
96,96
30,53
64,64
31,47
83,83
89,89
39,39
7,60
92,92
78,65
1,1
61,61
99,99
69,69
88,88
59,39
40,40
92,92
68,68
99,4
24,73
87,87
28,28
40,15
63,63
30,30
3,52
50,50
0,67
39,87
8,29
10,10
49,49
50,48
44,47
31,31
1,1
3,70
60,60
31,31
95,95
64,64
27,7
15,15
99,11
49,49
55,55
61,7
29,49
72,72
31,20
52,52
44,44
82,2
42,42
13,13
88,56
8,8
57,57
49,85
89,76
33,33
8,7
51,98
21,8
70,45
60,2
6,29
83,17
24,6
82,82
93,93
58,73
24,24
45,35
90,90
55,55
29,43
75,86
75,75
93,93
20,20
8,31
24,24
99,7
92,2
99,69
2,2
37,37
9,75
2,2
42,42
77,78
3,3
29,29
66,66
11,11
59,59
4,40
18,18
36,30
8,8
45,79
58,20
70,88
38,8
0,34
53,17
36,36
30,85
3,3
0,92
51,14
27,27
65,6
41,41
67,67
88,88
31,31
3,11
11,17
1,71
46,29
81,81
11,73
6,99
96,49
18,19
61,61
14,25
32,32
8,8
65,84
29,31
65,65
99,99
67,67
73,73
35,35
3,52
73,73
97,99
63,63
87,97
55,23
61,2
89,89
31,5
23,23
84,84
2,2
58,58
91,91
66,66
98,98
46,95
65,65
97,97
43,43
70,70
86,17
44,71
21,21
82,82
9,9
83,83
68,68
46,46
40,3
11,11
61,86
77,73
76,17
4,4
34,34
88,88
40,22
37,70
26,26
73,73
20,20
8,9
87,87
97,0
57,57
87,87
12,12
23,27
2,83
57,57
6,6
92,92
80,80
88,1
35,16
14,14
0,0
53,53
3,3
78,78
46,41
75,31
45,45
32,32
74,10
25,79
36,36
87,87
71,71
92,31
49,49
72,72
35,35
56,10
71,71
83,83
77,77
71,71
84,50
14,60
72,2
58,23
55,55
65,65
45,45
45,19
16,16
60,94
29,29
77,77
17,17
95,95
26,26
32,32
2,2
81,84
1,1
83,83
45,45
18,18
76,55
1,1
55,55
82,82
90,90
59,93
35,8
57,57
49,11
65,65
85,85
9,42
71,71
22,46
98,68
27,27
95,95
60,60
37,37
61,61
93,93
83,83
63,52
17,24
70,70
96,96
58,89
28,75
95,95
27,27
4,4
52,52
90,58
40,4
54,77
35,35
7,7
13,52
57,36
41,41
21,39
13,13
8,48
81,6
12,12
76,98
94,94
83,83
70,70
25,24
21,21
36,63
59,59
36,36
15,15
14,14
88,88
59,59
3,79
47,89
95,95
60,60
44,44
74,74
20,32
62,43
87,87
4,4
61,68
37,80
93,93
13,13
58,75
62,62
87,87
31,31
4,4
95,4
65,43
7,7
93,93
35,35
93,93
13,13
91,91
89,89
16,16
15,93
0,0
62,73
91,91
83,83
0,8
46,84
10,10
34,32
85,85
10,10
14,40
69,69
17,17
62,62
80,46
59,59
56,88
19,75
11,31
70,70
35,35
77,55
66,83
2,2
12,85
12,84
47,75
68,68
43,43
59,71
79,81
54,54
91,91
3,66
98,98
4,4
31,31
61,61
68,18
69,69
67,21
18,58
48,17
65,65
25,83
58,58
24,2
51,51
73,70
24,24
24,12
93,12
78,78
30,63
24,84
2,12
5,5
35,25
34,34
63,22
46,46
37,37
28,28
60,49
0,48
26,26
98,98
79,79
39,39
93,83
67,7
53,30
62,62
74,30
51,95
26,47
72,72
20,20
9,9
77,77
31,80
73,73
72,72
1,77
48,48
58,58
33,33
84,84
75,75
2,2
76,30
13,13
34,34
58,58
88,88
98,98
95,95
20,84
31,31
90,4
39,39
76,76
47,47
93,15
56,5
64,64
4,4
74,74
61,6
19,19
6,51
45,45
87,87
58,10
46,46
2,2
87,28
32,32
51,51
8,8
53,12
75,75
74,54
28,15
66,13
75,75
18,62
84,84
61,61
94,94
68,1
86,95
78,19
3,96
50,50
82,82
44,44
82,82
24,24
89,68
7,7
97,97
46,46
71,91
88,88
28,20
56,56
50,50
58,46
40,40
93,14
36,36
75,75
74,74
7,15
23,23
22,22
96,96
28,28
34,31
36,36
64,27
90,90
53,0
92,92
78,93
97,97
43,38
43,43
47,47
99,99
24,24
73,73
87,96
37,37
8,8
18,18
7,7
71,71
28,28
19,22
99,99
23,23
69,69
64,64
89,31
70,70
0,0
37,37
4,4
94,45
88,88
75,75
9,9
6,6
62,51
56,28
45,45
70,95
2,41
73,73
33,33
33,33
27,27
81,81
48,48
7,7
66,66
54,54
12,12
85,85
44,44
75,75
36,36
14,14
3,46
48,48
37,37
94,94
6,4
77,73
55,55
72,23
98,98
94,38
50,50
60,60
18,89
33,33
61,61
96,96
36,36
38,38
39,39
19,90
5,35
8,8
56,56
2,2
12,12
62,98
38,38
56,66
64,64
24,62
84,84
6,50
89,89
22,22
59,59
77,99
77,77
59,19
70,71
42,1
92,92
36,36
92,5
18,18
40,40
93,61
84,83
71,9
33,33
60,60
86,86
69,69
44,44
26,56
79,18
95,8
51,76
41,41
81,81
30,30
22,6
32,32
72,72
90,58
77,77
55,55
30,91
37,26
99,99
64,22
71,46
59,89
24,39
85,60
63,23
76,17
2,25
11,11
58,91
24,0
40,40
39,39
73,39
61,61
24,9
53,63
55,55
7,7
78,96
56,56
69,69
14,14
64,84
20,36
98,98
92,2
32,32
4,4
42,71
81,81
29,29
49,49
34,62
92,92
84,84
32,32
45,45
72,96
39,39
81,88
18,43
89,89
46,46
76,76
85,70
4,71
10,10
52,52
40,40
86,25
6,6
86,86
9,9
40,82
22,78
46,46
68,68
72,72
31,69
54,88
23,2
50,50
85,85
48,48
4,54
47,47
54,29
37,37
78,55
31,32
83,83
60,60
50,50
91,91
3,3
34,34
17,17
88,88
21,21
1,70
77,77
92,72
58,70
7,24
99,21
12,12
18,18
54,54
58,34
72,32
21,12
67,67
97,97
59,56
32,97
94,94
96,23
1,80
99,82
59,14
10,10
57,57
2,16
21,21
48,48
52,7
48,48
56,56
75,92
14,14
16,16
84,84
10,7
23,94
64,54
84,84
50,50
52,52
94,52
16,16
63,63
97,97
52,52
88,88
18,18
77,77
1,1
38,38
57,57
39,68
96,90
54,14
18,18
0,0
13,39
32,32
40,40
55,76
19,19
44,78
56,48
97,97
15,15
81,81
39,39
50,54
95,95
39,39
52,69
38,38
37,53
74,74
64,64
39,39
41,34
84,80
94,67
8,8
74,74
6,6
6,6
93,93
85,43
78,78
17,17
71,71
87,87
27,27
63,75
54,99
47,47
46,46
51,51
80,80
72,72
26,39
92,27
3,3
60,59
83,57
95,95
0,60
30,29
43,43
64,64
25,25
64,64
17,17
52,57
47,47
18,18
18,99
83,56
74,16
48,62
54,54
42,49
49,71
51,51
85,85
21,21
83,83
32,32
67,67
6,6
48,85
79,79
37,37
47,47
33,79
8,8
1,15
1,71
87,77
81,81
74,89
48,9
68,3
27,27
38,18
85,56
88,77
7,7
53,53
50,9
64,64
51,51
10,89
77,77
54,54
92,92
69,69
12,27
28,28
10,10
0,0
27,27
85,70
76,93
82,1
2,2
10,30
76,76
23,23
82,82
85,85
71,71
6,6
43,53
7,21
86,54
52,52
22,22
99,99
7,7
1,24
24,24
77,77
99,9
4,68
44,44
23,19
89,36
16,76
98,98
85,7
17,9
21,77
1,1
1,1
43,43
80,80
63,63
36,99
56,56
39,39
40,78
12,12
65,65
28,28
9,9
19,49
4,3
54,88
62,66
71,71
74,74
85,85
83,83
70,70
48,67
66,66
45,45
66,66
81,81
26,26
87,87
38,90
73,21
37,37
79,99
19,19
38,28
86,70
97,97
84,79
39,39
82,82
41,41
10,10
14,14
89,89
60,60
95,7
46,46
91,82
40,54
45,45
86,86
85,85
51,51
75,10
94,94
83,62
52,52
89,89
17,19
42,67
53,31
23,23
10,28
79,85
1,11
74,74
71,71
62,62
78,78
72,57
96,96
46,46
44,44
87,87
64,16
14,14
49,49
54,42
66,10
79,79
4,90
96,58
77,77
59,60
67,67
98,98
85,85
59,59
13,13
53,53
2,2
79,79
68,68
59,59
83,83
3,56
14,14
30,30
19,35
98,0
10,66
85,85
31,31
57,57
21,21
76,76
46,46
77,68
10,5
69,69
7,7
46,46
78,78
88,88
85,45
20,20
71,76
79,15
7,7
22,22
61,25
80,80
21,6
3,11
20,26
29,29
62,74
83,83
92,36
82,82
6,6
97,97
22,22
59,68
48,48
24,22
65,66
34,62
44,44
74,74
82,35
52,50
26,26
44,44
44,25
55,55
69,69
85,9
54,25
63,26
69,69
12,12
94,95
43,43
59,59
82,12
11,11
41,52
43,67
46,59
0,74
38,38
75,11
58,58
16,92
84,84
46,46
34,21
1,1
31,79
48,48
69,69
93,37
76,76
80,80
28,80
1,1
86,86
92,92
61,1
84,84
83,29
74,74
91,25
30,11
34,34
8,8
90,90
29,29
94,94
15,15
0,13
88,49
12,39
84,84
1,62
32,32
17,17
75,75
23,23
59,11
55,55
69,6
31,64
88,88
95,44
13,13
12,62
42,42
13,13
13,13
50,50
27,27
27,27
34,87
20,78
55,82
96,96
78,78
63,0
26,41
47,8
82,95
70,42
85,88
19,19
7,7
32,32
13,13
35,35
49,66
89,89
27,27
31,61
38,38
89,34
0,10
65,62
7,7
20,20
70,70
37,37
54,90
48,48
66,0
57,5
97,97
34,61
95,78
16,71
65,65
72,30
5,86
18,18
27,27
28,28
24,24
85,85
92,79
49,49
15,15
70,30
99,99
34,34
18,18
88,88
20,24
2,86
10,10
90,96
12,12
48,48
15,15
2,2
6,8
47,47
17,19
52,52
67,90
82,98
85,66
80,90
6,5
87,81
85,90
3,3
42,42
0,46
68,68
24,24
45,45
15,15
44,44
11,11
37,75
30,25
48,66
15,48
30,61
48,48
98,98
37,37
36,36
46,9
35,59
30,47
76,76
30,30
31,92
51,51
79,36
31,31
66,66
93,15
34,30
85,42
63,57
94,94
68,68
0,0
78,78
70,70
17,17
5,5
94,55
68,70
38,42
11,11
25,25
17,86
77,2
18,18
99,99
9,77
33,33
28,70
86,86
31,2
97,75
42,91
31,23
85,85
97,72
38,38
35,35
43,43
41,41
39,59
3,33
86,86
41,41
23,23
71,71
55,55
32,32
31,20
47,47
6,57
66,58
57,57
37,37
23,98
88,88
82,1
64,64
88,88
5,86
76,76
77,59
67,67
72,34
15,15
86,86
91,91
17,29
8,6
9,63
29,29
35,35
54,54
53,53
73,57
6,89
80,80
71,88
6,11
74,87
89,96
84,84
72,72
83,32
96,48
76,76
97,94
18,18
96,96
91,91
9,5
21,21
39,51
90,94
59,59
4,15
18,18
4,7
8,8
72,22
65,43
14,22
23,3
96,81
12,12
71,71
72,33
80,80
14,14
13,13
46,36
65,65
65,15
14,25
73,16
9,9
32,67
79,95
16,0
99,99
5,5
94,94
72,77
20,20
91,91
5,5
35,35
8,8
53,53
62,62
16,16
69,69
21,21
17,80
36,36
89,89
89,4
45,8
54,54
58,56
28,57
42,13
50,50
2,2
4,4
75,75
6,99
77,96
35,35
0,0
64,64
97,97
4,4
26,26
52,52
28,28
75,27
23,22
59,59
72,72
29,7
28,28
5,84
78,57
45,45
93,93
92,92
96,96
31,87
47,15
63,76
1,1
93,46
93,93
11,11
81,84
21,58
47,53
97,97
77,77
60,60
23,23
65,65
40,40
57,57
43,41
17,17
15,37
54,25
50,75
90,90
39,39
58,58
67,89
53,4
62,74
4,4
27,17
24,24
73,73
11,11
52,3
47,47
57,57
68,73
14,14
45,45
3,3
98,98
2,52
2,2
17,17
25,86
12,12
5,89
95,51
0,46
39,39
42,3
60,60
83,98
12,86
77,77
68,74
71,12
67,67
60,78
42,42
59,20
84,84
89,89
19,56
71,71
22,22
17,89
42,42
26,92
46,43
81,28
35,35
34,34
84,84
64,64
25,49
12,12
76,76
55,55
24,24
99,99
91,79
4,4
79,51
52,52
83,49
1,78
32,32
36,36
98,98
91,37
49,14
85,51
78,78
97,53
44,84
71,3
35,35
8,79
38,60
71,71
17,17
58,92
46,46
77,1
46,46
94,37
63,63
45,91
80,45
46,46
11,11
62,49
17,67
52,37
16,16
13,57
96,96
55,94
80,40
38,38
24,26
0,59
93,93
59,5
33,59
85,85
27,27
3,3
5,5
60,60
29,29
63,63
39,39
80,80
54,54
33,33
35,35
15,91
50,50
89,47
17,48
74,98
3,84
83,19
26,26
38,38
61,61
10,45
78,66
65,65
89,89
71,71
50,21
34,5
33,33
58,19
24,24
60,76
9,21
79,79
92,92
97,97
27,23
94,68
13,13
70,70
80,85
84,0
2,86
42,42
55,30
34,78
52,48
81,10
84,84
44,44
13,13
7,7
6,32
12,48
27,27
93,93
82,28
88,88
11,11
74,13
86,86
29,29
11,65
70,70
56,5
73,73
60,63
43,43
46,46
46,46
68,68
87,87
76,55
74,74
13,13
52,61
72,72
51,32
46,46
59,59
96,94
70,70
37,35
36,36
96,84
6,42
0,55
67,77
27,82
2,98
74,71
60,60
13,48
81,81
63,63
86,87
56,56
19,76
20,40
9,6
49,92
56,56
18,18
43,32
53,17
53,53
62,62
5,5
73,34
47,11
62,62
81,81
23,23
53,22
21,21
74,74
98,24
49,49
52,52
66,79
77,77
71,46
64,64
45,45
20,20
84,50
82,82
56,68
65,28
16,38
6,48
17,66
53,53
59,99
75,51
34,34
14,95
62,62
37,37
70,94
5,61
34,34
33,33
38,9
27,48
78,57
50,50
9,9
6,6
51,51
68,68
59,59
48,67
19,19
54,46
17,17
69,95
19,84
51,60
93,90
64,71
82,82
55,21
40,40
94,94
16,16
82,82
80,82
14,14
54,61
30,19
48,23
3,96
15,15
37,37
47,67
75,75
52,52
1,60
81,81
69,48
81,77
21,21
13,40
23,23
76,76
81,88
79,52
98,85
60,60
92,91
26,26
88,88
84,84
93,45
66,66
35,35
94,94
61,26
33,30
19,71
80,47
90,88
98,98
80,57
15,15
14,14
50,50
34,34
99,61
98,98
34,34
34,34
97,78
63,21
71,71
47,47
10,35
99,99
63,63
28,17
31,28
46,94
2,2
85,93
13,13
4,42
3,58
68,32
44,44
15,20
46,46
27,44
50,50
12,97
65,94
53,53
47,47
62,11
66,66
21,93
22,22
90,90
17,80
13,13
72,72
49,49
97,58
96,96
72,25
97,43
3,42
23,23
20,20
3,3
15,0
19,61
43,43
24,44
39,39
80,59
63,63
42,42
74,74
44,80
66,61
95,95
76,71
36,36
89,89
74,74
12,12
78,78
65,65
32,32
29,61
57,38
33,33
63,63
67,67
31,31
98,37
77,3
53,53
51,51
95,95
88,88
42,42
36,94
40,40
97,97
7,74
62,62
78,78
22,14
67,67
47,47
16,54
53,53
87,87
15,15
98,98
47,47
66,66
79,79
54,54
32,34
18,18
47,44
4,28
87,18
9,9
97,10
76,76
69,69
88,88
78,39
8,8
10,10
52,52
41,41
67,67
30,30
39,11
49,49
64,51
74,0
57,57
51,51
70,70
23,90
79,79
79,79
71,71
53,72
88,88
78,78
46,46
85,53
42,43
65,92
93,93
93,69
89,69
33,33
35,35
98,98
88,88
12,12
50,15
97,10
15,63
95,5
46,46
31,31
74,60
74,74
69,72
6,6
52,52
75,75
98,98
1,1
38,30
65,67
77,80
85,36
83,79
89,89
29,96
20,20
1,11
10,10
35,4
36,36
32,37
82,82
40,60
62,62
52,52
10,10
96,96
93,93
56,56
23,23
24,24
21,21
3,80
42,2
84,84
68,81
46,4
48,31
57,57
98,37
46,46
12,71
72,31
43,43
17,17
6,48
23,82
34,34
24,24
22,22
60,60
5,5
44,44
32,74
80,66
20,17
32,32
90,4
32,87
10,71
86,86
62,65
84,84
46,46
60,60
46,46
98,15
84,84
74,74
13,13
31,31
22,22
1,1
78,78
32,16
63,63
27,11
25,25
39,39
95,95
70,70
73,14
59,59
70,70
90,4
66,66
28,28
86,86
4,4
29,29
22,22
42,42
97,74
41,34
95,95
35,35
1,5
53,85
48,95
27,27
97,97
91,91
50,67
8,23
17,94
0,0
17,2
85,85
17,17
10,86
43,43
6,6
95,95
32,32
44,14
83,83
50,66
64,64
27,27
96,38
11,66
92,53
73,73
72,27
42,42
52,1
94,94
73,73
18,18
0,57
31,50
86,86
64,64
90,83
44,23
31,16
1,1
13,41
38,59
9,9
7,7
38,38
89,93
4,26
36,36
76,91
35,35
82,82
19,99
81,81
44,44
68,52
44,44
74,74
48,29
48,48
30,30
2,2
80,80
87,87
5,5
79,79
16,16
48,84
58,85
22,84
84,84
76,76
13,13
92,92
81,97
77,77
12,48
17,33
29,29
14,14
77,77
20,41
31,19
42,89
43,60
11,11
41,81
92,88
91,96
60,60
5,5
30,87
30,30
16,16
90,90
60,60
26,26
0,91
54,37
40,40
43,43
11,11
38,38
54,68
68,59
62,62
34,83
66,66
56,56
14,14
74,22
37,37
27,27
6,52
36,36
7,35
29,29
33,33
17,17
56,45
88,88
23,23
17,17
89,89
1,74
20,89
60,80
59,59
83,83
2,99
47,47
29,29
12,56
89,44
58,58
89,89
38,38
57,28
12,12
31,31
69,69
66,31
59,59
16,16
1,0
3,3
62,62
35,0
86,63
96,48
10,2
10,60
21,21
52,52
34,34
31,31
21,21
36,94
62,62
12,12
24,10
33,7
74,97
3,3
46,33
99,64
9,9
18,18
10,80
28,28
82,96
85,85
49,49
8,8
59,59
31,36
15,80
90,90
79,79
19,19
95,95
75,75
30,30
72,51
33,33
1,96
65,92
80,49
22,22
59,63
80,98
26,62
86,15
87,61
64,64
16,16
61,61
56,56
96,96
39,39
12,12
36,94
22,22
14,5
7,7
91,91
46,46
3,57
31,31
6,6
11,11
75,75
72,72
4,92
19,57
28,96
15,64
17,17
77,79
95,95
41,41
0,28
80,80
77,98
58,58
6,60
90,90
0,0
10,78
99,99
81,15
63,39
60,89
1,20
38,50
17,13
94,94
81,81
13,13
40,40
13,13
37,28
69,69
83,83
76,76
98,98
15,15
61,78
30,30
70,37
23,43
20,20
8,20
27,27
44,44
19,22
67,67
96,96
6,28
75,20
15,62
44,44
88,82
25,25
45,45
35,35
6,41
73,65
5,5
25,25
91,91
7,98
39,84
13,38
50,50
67,42
56,97
23,22
56,56
39,39
83,28
45,97
94,8
23,23
49,55
21,21
96,96
52,52
87,87
25,79
34,23
94,41
94,94
81,81
72,72
68,28
21,21
61,43
84,84
14,14
82,82
60,60
67,67
80,80
35,35
81,81
74,31
66,66
9,9
68,73
89,89
27,27
55,23
49,35
62,67
43,43
50,50
4,4
4,16
93,93
74,67
81,81
11,11
94,41
21,54
39,39
79,35
3,3
37,53
86,86
69,69
3,3
69,92
89,89
84,84
1,1
33,56
90,90
81,81
87,87
78,18
20,20
86,16
54,54
58,88
64,64
56,64
79,10
49,49
75,75
53,53
60,60
37,37
92,92
27,27
23,23
13,86
47,47
36,85
87,87
78,78
31,63
26,26
35,35
57,57
45,65
71,68
72,72
51,74
63,63
68,68
11,99
8,87
64,64
84,84
48,48
96,96
19,19
85,30
9,29
6,35
33,33
31,31
63,89
81,81
35,26
54,5
98,23
72,72
49,49
92,92
12,12
69,69
62,62
26,26
11,11
74,74
85,85
5,54
88,25
21,21
30,30
25,25
93,95
0,0
3,3
97,78
79,71
48,48
25,84
33,33
21,21
7,0
20,20
19,54
54,85
30,30
72,72
55,86
29,2
50,50
69,69
23,23
9,9
37,54
94,94
91,34
79,79
69,69
35,35
24,24
74,22
42,42
41,68
78,53
93,93
15,15
91,62
55,75
44,44
17,17
24,24
39,84
13,13
38,38
97,1
77,13
2,2
98,98
75,75
59,17
2,2
55,55
73,73
16,16
86,69
32,32
86,38
94,94
27,27
65,28
56,25
15,15
22,22
79,48
14,7
94,94
57,57
11,11
91,91
95,95
58,58
82,82
10,67
46,34
58,58
14,14
67,67
92,92
47,95
70,87
34,70
23,87
19,57
26,23
4,4
69,69
69,65
43,43
24,24
60,60
84,84
90,85
99,19
24,24
74,60
67,0
65,65
5,5
40,37
45,45
93,92
54,54
95,49
70,70
42,42
25,9
84,84
39,75
69,69
74,74
40,6
78,87
7,44
98,80
2,2
67,67
46,17
38,3
7,83
31,48
66,66
58,26
97,97
32,75
14,92
90,90
92,77
49,47
74,6
98,54
27,22
87,12
62,62
75,73
47,57
38,38
99,99
46,46
75,75
35,96
33,33
30,30
89,89
30,30
25,36
58,58
23,83
5,5
61,61
11,11
52,52
73,38
37,76
7,7
37,15
39,35
63,63
78,78
65,65
58,58
61,61
63,63
40,2
84,84
91,91
77,77
27,27
86,86
28,28
27,27
82,82
53,53
81,81
28,28
42,42
15,15
16,16
94,94
96,96
45,49
58,58
64,64
35,10
88,88
32,32
14,14
99,31
13,13
97,97
6,90
33,33
74,74
11,57
93,93
69,21
60,70
79,12
95,95
49,49
5,52
63,63
19,19
17,80
87,87
28,80
19,19
52,12
13,13
60,19
97,54
7,18
60,60
91,12
60,60
54,40
53,81
6,35
29,39
81,87
2,61
16,50
71,82
25,25
63,63
14,14
59,59
57,57
90,90
81,81
19,36
23,5
40,40
18,48
14,22
55,55
31,31
95,6
98,98
2,2
55,7
10,10
12,12
62,62
24,24
69,69
19,19
48,48
26,54
73,73
24,24
36,29
38,14
98,98
3,3
69,69
26,26
62,81
62,27
87,87
99,55
32,32
4,4
31,33
37,37
60,59
91,81
84,84
72,72
16,73
37,32
17,17
53,24
78,78
87,31
34,34
12,43
96,96
61,61
48,48
66,66
65,43
64,86
42,82
29,29
51,51
17,46
85,85
69,69
7,91
10,36
73,73
59,64
36,36
59,59
59,59
72,72
58,58
94,94
92,33
52,52
46,3
29,94
32,32
57,85
58,67
94,94
44,44
25,62
95,84
96,96
5,67
27,11
47,47
43,64
49,49
35,35
0,0
24,24
15,15
99,99
15,27
69,81
16,16
30,30
15,19
43,43
2,37
51,83
3,3
12,12
98,98
17,17
94,23
43,43
36,36
57,57
87,87
13,13
72,72
61,7
53,53
37,37
26,26
60,60
8,8
65,56
71,71
18,87
23,23
1,71
95,95
22,22
42,42
66,66
90,90
66,66
66,66
34,34
98,98
2,9
87,87
32,32
36,36
25,28
29,38
15,15
26,26
33,33
87,87
5,81
30,20
22,22
81,81
65,20
50,50
10,63
84,84
90,90
61,61
75,89
40,87
94,94
14,14
38,38
96,96
79,79
72,22
8,8
63,32
59,71
22,22
96,96
83,83
98,98
14,60
64,22
56,56
11,32
12,12
52,22
27,1
70,70
36,36
12,12
74,36
46,46
86,86
29,78
76,76
8,13
57,57
30,61
92,92
38,97
24,24
71,75
94,94
70,62
73,40
14,14
22,22
39,39
9,7
94,94
73,73
6,6
19,31
91,91
54,25
48,72
11,11
21,79
63,63
96,95
31,31
76,28
67,67
72,72
16,16
60,60
45,45
65,65
79,28
94,19
67,46
2,2
20,95
0,0
90,90
44,40
28,28
54,54
57,99
87,87
40,40
53,53
54,18
98,98
46,22
26,26
63,65
35,4
28,28
10,10
18,18
23,22
15,94
19,2
13,13
78,78
82,87
54,54
12,12
49,49
53,53
41,88
59,59
93,93
97,86
71,81
81,81
74,42
7,12
78,78
44,44
0,0
99,99
91,65
37,37
32,93
20,2
12,12
76,73
19,19
55,80
88,14
5,1
56,85
78,76
16,16
56,56
70,3
38,38
58,15
10,10
89,89
17,53
75,75
45,33
68,68
66,55
24,24
90,90
18,44
2,90
58,58
60,85
24,24
51,41
51,51
38,16
5,62
10,10
82,30
46,46
62,81
71,71
62,46
57,57
62,8
59,20
66,66
17,17
80,42
88,88
16,16
67,55
14,13
36,38
1,58
43,2
58,58
7,7
2,2
91,91
79,65
30,30
53,37
10,79
76,76
53,53
41,41
43,80
21,21
46,46
2,80
80,91
20,20
77,77
6,6
9,9
2,2
73,90
58,58
15,15
77,77
56,56
96,96
26,65
80,80
89,89
38,38
81,81
36,36
32,31
14,71
6,7
95,95
71,5
39,72
23,23
53,53
1,25
70,93
53,53
37,37
7,68
35,29
35,35
13,13
68,20
94,63
7,7
0,0
69,69
66,66
16,16
11,11
80,37
38,8
31,31
6,6
77,77
71,71
83,10
67,67
4,4
74,74
57,55
38,38
70,70
58,58
58,58
78,78
95,95
1,1
1,12
17,17
64,54
90,65
15,15
2,81
13,13
39,39
82,82
96,96
34,30
90,90
29,29
38,75
64,65
45,61
29,29
38,42
44,44
1,1
16,82
18,91
17,73
40,41
91,91
49,49
25,38
12,11
65,65
9,66
10,10
96,96
42,65
85,85
39,39
83,83
31,72
92,92
47,47
24,24
21,21
15,15
80,80
76,76
95,95
53,76
0,0
57,57
62,62
61,86
85,67
33,7
48,11
24,24
0,20
38,3
16,16
6,6
37,37
22,22
96,96
36,25
23,23
60,96
33,33
46,67
51,33
56,56
85,85
72,58
7,7
71,71
29,29
39,5
36,36
96,96
27,54
42,42
45,45
75,5
95,35
44,2
32,29
24,41
3,3
88,88
80,80
98,98
23,45
44,44
71,50
93,93
24,24
4,70
2,2
99,99
63,63
45,45
48,48
32,0
75,75
19,55
68,97
72,30
31,31
88,88
48,48
59,59
65,65
29,29
62,62
18,18
39,39
64,64
85,85
77,77
58,18
50,50
38,5
43,43
84,23
68,5
92,92
28,66
60,60
58,63
99,99
71,71
66,29
91,41
38,38
39,39
55,55
59,66
42,42
17,17
16,16
36,12
89,89
61,82
4,4
68,67
40,40
14,14
79,79
37,37
68,68
61,61
86,98
37,37
13,13
87,68
11,89
45,45
57,88
70,70
65,65
33,49
42,63
50,88
11,11
92,92
77,53
66,36
2,2
30,30
46,46
81,81
68,68
51,23
81,81
88,88
9,9
44,44
9,52
78,78
22,22
21,41
87,87
12,12
27,80
2,45
43,43
4,79
61,38
97,97
79,79
28,28
20,46
57,57
63,54
15,69
77,77
23,23
33,14
53,53
67,49
12,30
34,34
95,40
48,4
88,88
46,0
6,53
92,92
60,98
63,63
17,17
68,68
83,83
90,90
77,62
44,44
58,58
81,81
33,33
22,24
67,67
95,95
61,61
71,71
12,12
42,42
79,79
6,6
34,37
54,39
52,52
16,16
12,95
20,20
50,57
93,10
33,33
95,95
88,88
95,95
55,55
1,1
1,57
71,71
20,20
81,81
35,35
15,15
30,30
3,3
0,98
7,7
28,28
95,95
17,17
87,22
24,24
23,23
82,82
66,33
19,87
56,12
30,85
72,77
68,83
36,7
58,19
35,35
20,19
3,3
63,99
95,95
32,3
72,72
37,75
84,84
82,82
22,22
59,59
59,16
22,22
24,82
59,59
46,46
83,88
75,75
68,68
99,35
58,38
57,65
78,78
95,58
51,51
60,97
83,4
90,90
44,92
18,18
30,30
63,63
42,42
47,23
16,16
13,92
33,33
48,48
10,22
93,93
26,39
79,79
43,43
13,12
92,20
22,81
69,60
31,31
11,57
38,38
98,19
2,2
43,43
64,64
70,70
64,64
11,14
67,98
53,56
53,98
17,15
51,51
49,71
1,81
80,25
93,20
8,8
94,94
82,82
89,49
25,25
64,64
80,80
40,40
5,5
83,83
30,44
44,44
24,24
66,66
53,53
54,54
9,9
15,81
40,16
50,50
20,52
84,84
64,64
49,49
84,33
67,67
70,70
59,59
7,7
18,69
63,84
94,94
92,22
32,67
77,77
37,37
88,88
38,10
75,75
31,57
6,6
42,42
55,55
16,16
86,86
60,60
66,66
88,88
52,52
67,67
63,67
6,6
84,84
91,35
18,18
97,97
42,50
99,99
8,8
94,97
86,86
54,71
14,14
78,42
64,21
58,58
0,64
40,47
94,94
5,80
49,49
77,89
71,71
98,98
57,57
69,65
55,44
11,11
27,14
80,80
64,23
57,8
29,29
5,5
